ID;FullName;CityName;OblName;Center;NalSumLimit;EngName
13974;Усть-Куйга, Саха респ. (Якутия);Усть-Куйга;Саха респ. (Якутия);;0.00;
13975;Усть-Мая, Саха респ. (Якутия);Усть-Мая;Саха респ. (Якутия);;0.00;
13474;Усть-Нера, Саха респ. (Якутия);Усть-Нера;Саха респ. (Якутия);;0.00;
13976;Хандыга, Саха респ. (Якутия);Хандыга;Саха респ. (Якутия);;0.00;
13977;Чаппангда, Саха респ. (Якутия);Чаппангда;Саха респ. (Якутия);;0.00;
2992;Чернышевский, Саха респ. (Якутия);Чернышевский;Саха респ. (Якутия);;0.00;
1424;Черский, Саха респ. (Якутия);Черский;Саха респ. (Якутия);;0.00;
1464;Чокурдах, Саха респ. (Якутия);Чокурдах;Саха респ. (Якутия);;0.00;
2993;Чульман, Саха респ. (Якутия);Чульман;Саха респ. (Якутия);;0.00;
13473;Чурапча, Чурапчинский р-н, Саха респ. (Якутия);Чурапча, Чурапчинский р-н;Саха респ. (Якутия);;0.00;
1419;Ытык-Кюель, Саха респ. (Якутия);Ытык-Кюель;Саха респ. (Якутия);;0.00;
15224;Эльдикан, Усть-Майский р-н, Саха респ. (Якутия);Эльдикан, Усть-Майский р-н;Саха респ. (Якутия);;0.00;
15195;Югоренок, Усть-Майский р-н, Саха респ. (Якутия);Югоренок, Усть-Майский р-н;Саха респ. (Якутия);;0.00;
283;Якутск;Якутск;Саха респ. (Якутия);*;no limit;Yakutsk
14668;Александровск-Сахалинский, Сахалинская обл.;Александровск-Сахалинский;Сахалинская обл.;;0.00;
14552;Анива, Сахалинская обл.;Анива;Сахалинская обл.;;no limit;
13960;Дальнее, Сахалинская обл.;Дальнее;Сахалинская обл.;;0.00;
13436;Дачное, Корсаковский р-н, Сахалинская обл.;Дачное, Корсаковский р-н;Сахалинская обл.;;0.00;
13563;Долинск, Сахалинская обл.;Долинск;Сахалинская обл.;;no limit;
56;Корсаков, Сахалинская обл.;Корсаков;Сахалинская обл.;;no limit;
14977;Курильск, Сахалинская обл.;Курильск;Сахалинская обл.;;0.00;
14420;Макаров, Сахалинская обл.;Макаров;Сахалинская обл.;;0.00;
3216;Невельск, Сахалинская обл.;Невельск;Сахалинская обл.;;0.00;
2997;Ноглики, Сахалинская обл.;Ноглики;Сахалинская обл.;;0.00;
2399;Оха, Сахалинская обл.;Оха;Сахалинская обл.;;0.00;
2996;Поронайск, Сахалинская обл.;Поронайск;Сахалинская обл.;;0.00;
14978;Северо-Курильск, Сахалинская обл.;Северо-Курильск;Сахалинская обл.;;0.00;
14554;Смирных, Сахалинская обл.;Смирных;Сахалинская обл.;;0.00;
14555;Томари, Сахалинская обл.;Томари;Сахалинская обл.;;0.00;
14553;Тымовское, Сахалинская обл.;Тымовское;Сахалинская обл.;;0.00;
14551;Углегорск, Сахалинская обл.;Углегорск;Сахалинская обл.;;0.00;
68;Холмск, Сахалинская обл.;Холмск;Сахалинская обл.;;0.00;
13425;Шахтерск, Сахалинская обл.;Шахтерск;Сахалинская обл.;;0.00;
13007;Южно-Курильск, Сахалинская обл.;Южно-Курильск;Сахалинская обл.;;0.00;
473;Южно-Сахалинск;Южно-Сахалинск;Сахалинская обл.;*;no limit;Yuzhno-Sakhalinsk
1337;Алапаевск, Свердловская обл.;Алапаевск;Свердловская обл.;;no limit;
602;Арамиль, Свердловская обл.;Арамиль;Свердловская обл.;;no limit;
1191;Артемовский, Свердловская обл.;Артемовский;Свердловская обл.;;no limit;
1864;Арти, Свердловская обл.;Арти;Свердловская обл.;;0.00;
608;Асбест, Свердловская обл.;Асбест;Свердловская обл.;;no limit;
1645;Ачит, Свердловская обл.;Ачит;Свердловская обл.;;0.00;
1643;Белоярский, Свердловская обл.;Белоярский;Свердловская обл.;;no limit;
610;Березовский, Свердловская обл.;Березовский;Свердловская обл.;;no limit;
1435;Бисерть, Свердловская обл.;Бисерть;Свердловская обл.;;no limit;
1373;Богданович, Свердловская обл.;Богданович;Свердловская обл.;;no limit;
13241;Большой Исток, Свердловская обл.;Большой Исток;Свердловская обл.;;no limit;
1541;Буланаш, Свердловская обл.;Буланаш;Свердловская обл.;;0.00;
3215;Верх-Нейвинский, Свердловская обл.;Верх-Нейвинский;Свердловская обл.;;no limit;
13008;Верхнее Дуброво, Свердловская обл.;Верхнее Дуброво;Свердловская обл.;;no limit;
13303;Верхние Серьги, Свердловская обл.;Верхние Серьги;Свердловская обл.;;no limit;
